Gene,X,Transcript.stable.ID,Plasmodium.falciparum.3D7.gene.stable.ID,X.id..query.gene.identical.to.target.Plasmodium.falciparum.3D7.gene,Plasmodium.knowlesi.gene.stable.ID,X.id..query.gene.identical.to.target.Plasmodium.knowlesi.gene,X.id..target.Plasmodium.falciparum.3D7.gene.identical.to.query.gene,X.id..target.Plasmodium.knowlesi.gene.identical.to.query.gene,Plasmodium.falciparum.3D7.orthology.confidence..0.low..1.high.,Plasmodium.knowlesi.orthology.confidence..0.low..1.high.,orth_name,Transcript.count,Plasmodium.falciparum.3D7.homology.type,Plasmodium.knowlesi.homology.type,Pm,Po,Pv,Pg,Py,Pc,Pcyb
PBANKA_1408400,PBANKA_140840,CDS51468,PF3D7_1309900,38.6667,PKH_140880,42.439,42.8571,42.8571,1,1,ORTH_73,1,ortholog_one2one,ortholog_one2one,PmUG01_14026600,PocGH01_14018000,PVX_122325,PGAL8A_00506000,PY17X_1410200,PCHAS_1410300,PCYB_141940
PBANKA_1408500,PBANKA_140850,CDS51470,PF3D7_1310000,57.7075,PKH_140890,62.753,57.0312,60.5469,1,1,ORTH_74,1,ortholog_one2one,ortholog_one2one,PmUG01_14026700,PocGH01_14018100,PVX_122330,PGAL8A_00506100,PY17X_1410300,PCHAS_1410400,PCYB_141950
PBANKA_1408600,PBANKA_140860,CDS51472,PF3D7_1310100,34.0299,PKH_140900,28.9216,35.8491,30.9224,1,1,ORTH_75,1,ortholog_one2one,ortholog_one2one,PmUG01_14026800,PocGH01_14018200,PVX_122335,PGAL8A_00506200,PY17X_1410400,PCHAS_1410500,PCYB_141960
PBANKA_1408700,PBANKA_140870,CDS51474,PF3D7_1310200,47.2222,PKH_140910,56.9444,47.2222,56.9444,1,1,ORTH_76,1,ortholog_one2one,ortholog_one2one,PmUG01_14026900,PocGH01_14018300,PVX_122340,PGAL8A_00506300,PY17X_1410500,PCHAS_1410600,PCYB_141970
PBANKA_1408800,PBANKA_140880,CDS51475,PF3D7_1310300,58.2996,PKH_140920,63.3064,58.5366,63.8211,1,1,ORTH_77,1,ortholog_one2one,ortholog_one2one,PmUG01_14027000,PocGH01_14018400,PVX_122345,PGAL8A_00506500,PY17X_1410600,PCHAS_1410700,PCYB_141980
PBANKA_1408900,PBANKA_140890,CDS51477,PF3D7_1310400,25.1982,PKH_140930,27.0686,20.5904,16.4867,0,0,ORTH_78,1,ortholog_one2one,ortholog_one2one,PmUG01_14027100,PocGH01_14018500,PVX_122350,PGAL8A_00506600,PY17X_1410700,PCHAS_1410800,PCYB_141990
PBANKA_1409000,PBANKA_140900,CDS51479,PF3D7_1310500,55.6098,PKH_140940,60.199,56.1576,59.6059,1,1,ORTH_79,1,ortholog_one2one,ortholog_one2one,PmUG01_14027200,PocGH01_14018600,PVX_122355,PGAL8A_00506700,PY17X_1410800,PCHAS_1410900,PCYB_142000
PBANKA_1409100,PBANKA_140910,CDS51481,PF3D7_1310600,71.0145,PKH_140950,75.1219,75.3846,78.9744,1,1,ORTH_80,1,ortholog_one2one,ortholog_one2one,PmUG01_14027300,PocGH01_14018700,PVX_122360,PGAL8A_00506800,PY17X_1410900,PCHAS_1411000,PCYB_142010
PBANKA_1409200,PBANKA_140920,CDS51483,PF3D7_1310700,60.1399,PKH_140960,59.6154,55.8442,60.3896,1,1,ORTH_81,1,ortholog_one2one,ortholog_one2one,PmUG01_14027400,PocGH01_14018800,PVX_122365,PGAL8A_00506900,PY17X_1411000,PCHAS_1411100,PCYB_142020
PBANKA_1409300,PBANKA_140930,CDS51485,PF3D7_1310800,42.7437,PKH_140970,49.6678,53.1418,53.6804,1,1,ORTH_82,1,ortholog_one2one,ortholog_one2one,PmUG01_14027500,PocGH01_14018900,PVX_122370,PGAL8A_00507000,PY17X_1411100,PCHAS_1411200,PCYB_142030
PBANKA_1409400,PBANKA_140940,CDS51487,PF3D7_1310900,82.8383,PKH_140980,84.7682,83.6667,85.3333,1,1,ORTH_83,1,ortholog_one2one,ortholog_one2one,PmUG01_14027600,PocGH01_14019000,PVX_122375,PGAL8A_00507100,PY17X_1411200,PCHAS_1411300,PCYB_142040
PBANKA_1409500,PBANKA_140950,CDS51489,PF3D7_1311000,73.5632,PKH_140990,64.3678,73.5632,64.3678,1,1,ORTH_84,1,ortholog_one2one,ortholog_one2one,PmUG01_14027700,PocGH01_14019100,PVX_122380,PGAL8A_00507200,PY17X_1411300,PCHAS_1411400,PCYB_142050
PBANKA_1409600,PBANKA_140960,CDS51491,PF3D7_1311100,59.1919,PKH_141000,67.8788,60.5372,69.4215,1,1,ORTH_85,1,ortholog_one2one,ortholog_one2one,PmUG01_14027800,PocGH01_14019200,PVX_122385,PGAL8A_00507300,PY17X_1411400,PCHAS_1411500,PCYB_142060
PBANKA_1409700,PBANKA_140970,CDS51493,PF3D7_1311200,72.4858,PKH_141010,71.1832,72.6236,70.9125,1,1,ORTH_86,1,ortholog_one2one,ortholog_one2one,PmUG01_14027900,PocGH01_14019300,PVX_122390,PGAL8A_00507400,PY17X_1411500,PCHAS_1411600,PCYB_142070
PBANKA_1409800,PBANKA_140980,CDS51495,PF3D7_1311300,77.1704,PKH_141020,81.7308,75.9494,80.6962,1,0,ORTH_87,1,ortholog_one2one,ortholog_one2one,PmUG01_14028000,PocGH01_14019400,PVX_122395,PGAL8A_00507500,PY17X_1411600,PCHAS_1411700,PCYB_142080
PBANKA_1409900,PBANKA_140990,CDS51497,PF3D7_1311400,90.8467,PKH_141030,87.9913,86.4924,87.7996,1,1,ORTH_88,1,ortholog_one2one,ortholog_one2one,PmUG01_14028100,PocGH01_14019500,PVX_122405,PGAL8A_00507600,PY17X_1411700,PCHAS_1411800,PCYB_142090
PBANKA_1410000,PBANKA_141000,CDS51499,PF3D7_1311500,97.1429,PKH_141040,90.9297,97.1429,95.4762,1,1,ORTH_89,1,ortholog_one2one,ortholog_one2one,PmUG01_14028200,PocGH01_14019600,PVX_122410,PGAL8A_00507700,PY17X_1411800,PCHAS_1411900,PCYB_142100
PBANKA_1410100,PBANKA_141010,CDS51501,PF3D7_1311600,31.9739,PKH_141050,33.1471,40.3292,36.6255,1,1,ORTH_90,1,ortholog_one2one,ortholog_one2one,PmUG01_14028300,PocGH01_14019700,PVX_122415,PGAL8A_00507800,PY17X_1411900,PCHAS_1412000,PCYB_142110
PBANKA_1410200,PBANKA_141020,CDS51503,PF3D7_1311700,72.956,PKH_141090,79.2208,75.817,79.7386,1,1,ORTH_91,1,ortholog_one2one,ortholog_one2one,PmUG01_14028400,PocGH01_14019800,PVX_122420,PGAL8A_00507900,PY17X_1412000,PCHAS_1412100,PCYB_142120
PBANKA_1410300,PBANKA_141030,CDS51505,PF3D7_1311800,64.977,PKH_141100,65.3601,66.2594,67.3872,1,1,ORTH_92,1,ortholog_one2one,ortholog_one2one,PmUG01_14028500,PocGH01_14019900,PVX_122425,PGAL8A_00508000,PY17X_1412100,PCHAS_1412200,PCYB_142130
PBANKA_1410400,PBANKA_141040,CDS51507,PF3D7_1311900,95.2537,PKH_141110,94.7627,95.2537,94.7627,1,1,ORTH_93,1,ortholog_one2one,ortholog_one2one,PmUG01_14028600,PocGH01_14020000,PVX_122430,PGAL8A_00508100,PY17X_1412200,PCHAS_1412300,PCYB_142140
PBANKA_1410500,PBANKA_141050,CDS51509,PF3D7_1312000,65.0124,PKH_141120,70.4261,65.995,70.7809,1,1,ORTH_94,1,ortholog_one2one,ortholog_one2one,PmUG01_14028700,PocGH01_14020100,PVX_122435,PGAL8A_00508200,PY17X_1412300,PCHAS_1412400,PCYB_142150
PBANKA_1410600,PBANKA_141060,CDS51511,PF3D7_1312100,23.5559,PKH_141130,25.5627,31.2749,31.6733,0,1,ORTH_95,1,ortholog_one2one,ortholog_one2one,PmUG01_14028800,PocGH01_14020200,PVX_122440,PGAL8A_00508300,PY17X_1412400,PCHAS_1412500,PCYB_142160
PBANKA_1410700,PBANKA_141070,CDS51513,PF3D7_1312200,62.4573,PKH_141140,54.1528,63.5417,56.5972,1,0,ORTH_96,1,ortholog_one2one,ortholog_one2one,PmUG01_14028900,PocGH01_14020300,PVX_122445,PGAL8A_00508400,PY17X_1412500,PCHAS_1412600,PCYB_142170
PBANKA_1410800,PBANKA_141080,CDS51514,PF3D7_1312300,62.1429,PKH_141150,67.1756,63.9706,64.7059,1,1,ORTH_97,1,ortholog_one2one,ortholog_one2one,PmUG01_14029000,PocGH01_14020400,PVX_122450,PGAL8A_00508500,PY17X_1412600,PCHAS_1412700,PCYB_142180
PBANKA_1410900,PBANKA_141090,CDS51516,PF3D7_1312400,59.1312,PKH_141160,60.7642,61.9888,60.5948,1,1,ORTH_98,1,ortholog_one2one,ortholog_one2one,PmUG01_14029100,PocGH01_14020500,PVX_122455,PGAL8A_00508600,PY17X_1412700,PCHAS_1412800,PCYB_142190
PBANKA_1411000,PBANKA_141100,CDS51518,PF3D7_1312500,75.3846,PKH_141170,74.6269,74.2424,75.7576,1,1,ORTH_99,1,ortholog_one2one,ortholog_one2one,PmUG01_14029300,PocGH01_14020700,PVX_122458,PGAL8A_00508800,PY17X_1412800,PCHAS_1412900,PCYB_142200
PBANKA_1411100,PBANKA_141110,CDS51520,PF3D7_1312600,81.8182,PKH_141180,82.3666,81.4385,82.3666,1,1,ORTH_100,1,ortholog_one2one,ortholog_one2one,PmUG01_14029400,PocGH01_14020800,PVX_122460,PGAL8A_00508900,PY17X_1412900,PCHAS_1413000,PCYB_142210
PBANKA_1411200,PBANKA_141120,CDS51522,PF3D7_1312800,26.4295,PKH_141190,33.8364,31.341,34.9071,1,1,ORTH_101,1,ortholog_one2one,ortholog_one2one,PmUG01_14029500,PocGH01_14020900,PVX_122465,PGAL8A_00509100,PY17X_1413000,PCHAS_1413100,PCYB_142220
PBANKA_1411300,PBANKA_141130,CDS51524,PF3D7_1312900,35.1394,PKH_141200,36.5005,43.5341,38.3021,1,0,ORTH_102,1,ortholog_one2one,ortholog_one2one,PmUG01_14029600,PocGH01_14021000,PVX_122470,PGAL8A_00509200,PY17X_1413100,PCHAS_1413200,PCYB_142230
PBANKA_1411400,PBANKA_141140,CDS51526,PF3D7_1313000,94.7368,PKH_141210,94.7368,92.3077,92.3077,1,1,ORTH_103,1,ortholog_one2one,ortholog_one2one,PmUG01_14029700,PocGH01_14021100,PVX_122475,PGAL8A_00509300,PY17X_1413200,PCHAS_1413300,PCYB_142240
PBANKA_1411500,PBANKA_141150,CDS51528,PF3D7_1313100,26.6278,PKH_141220,26.4448,27.7104,25.7846,1,1,ORTH_104,1,ortholog_one2one,ortholog_one2one,PmUG01_14029800,PocGH01_14021200,PVX_122480,PGAL8A_00509400,PY17X_1413300,PCHAS_1413400,PCYB_142250
PBANKA_1411600,PBANKA_141160,CDS51530,PF3D7_1313200,44.0602,PKH_141230,41.8535,45.1464,43.1433,1,1,ORTH_105,1,ortholog_one2one,ortholog_one2one,PmUG01_14029900,PocGH01_14021300,PVX_122485,PGAL8A_00509500,PY17X_1413400,PCHAS_1413500,PCYB_142260
PBANKA_1411700,PBANKA_141170,CDS51532,PF3D7_1313300,53.5211,PKH_141240,61.5741,50.2203,58.5903,1,1,ORTH_106,1,ortholog_one2one,ortholog_one2one,PmUG01_14030000,PocGH01_14021400,PVX_122487,PGAL8A_00509600,PY17X_1413500,PCHAS_1413600,PCYB_142270
PBANKA_1411800,PBANKA_141180,CDS51534,PF3D7_1313400,46.3855,PKH_141250,45.99,48.3061,46.0477,1,0,ORTH_107,1,ortholog_one2one,ortholog_one2one,PmUG01_14030100,PocGH01_14021500,PVX_122490,PGAL8A_00509700,PY17X_1413600,PCHAS_1413700,PCYB_142280
PBANKA_1411900,PBANKA_141190,CDS51536,PF3D7_1313500,38.0541,PKH_141260,46.8312,43.5155,46.2146,1,1,ORTH_108,1,ortholog_one2one,ortholog_one2one,PmUG01_14030200,PocGH01_14021600,PVX_122495,PGAL8A_00509800,PY17X_1413700,PCHAS_1413800,PCYB_142290
PBANKA_1412000,PBANKA_141200,CDS51537,PF3D7_1313600,43.0261,PKH_141270,41.5104,45.093,43.4401,1,0,ORTH_109,1,ortholog_one2one,ortholog_one2one,PmUG01_14030300,PocGH01_14021700,PVX_122500,PGAL8A_00509900,PY17X_1413800,PCHAS_1413900,PCYB_142300
PBANKA_1412100,PBANKA_141210,CDS51539,PF3D7_1313700,62.5,PKH_141280,60.7273,62.0301,62.782,1,1,ORTH_110,1,ortholog_one2one,ortholog_one2one,PmUG01_14030400,PocGH01_14021800,PVX_122505,PGAL8A_00510000,PY17X_1413900,PCHAS_1414000,PCYB_142310
PBANKA_1412200,PBANKA_141220,CDS51541,PF3D7_1313800,38.2879,PKH_141290,38.3323,40.2465,37.9661,1,1,ORTH_111,1,ortholog_one2one,ortholog_one2one,PmUG01_14030500,PocGH01_14021900,PVX_122510,PGAL8A_00510100,PY17X_1414000,PCHAS_1414100,PCYB_142320
PBANKA_1412400,PBANKA_141240,CDS51548,PF3D7_1314000,42.5726,PKH_141310,42.0875,42.7857,41.7014,1,0,ORTH_113,1,ortholog_one2one,ortholog_one2one,PmUG01_14030700,PocGH01_14022100,PVX_122520,PGAL8A_00510300,PY17X_1414200,PCHAS_1414300,PCYB_142340
PBANKA_1412500,PBANKA_141250,CDS51549,PF3D7_1314100,53.3245,PKH_141320,45.4047,58.5401,48.3212,1,1,ORTH_114,1,ortholog_one2one,ortholog_one2one,PmUG01_14030800,PocGH01_14022200,PVX_122525,PGAL8A_00510400,PY17X_1414300,PCHAS_1414400,PCYB_142350
PBANKA_1412800,PBANKA_141280,CDS51556,PF3D7_1314300,73.0603,PKH_141340,71.2185,73.0603,73.0603,1,0,ORTH_115,1,ortholog_one2one,ortholog_one2one,PmUG01_14031000,PocGH01_14022400,PVX_122535,PGAL8A_00510600,PY17X_1414500,PCHAS_1414600,PCYB_142370
PBANKA_1412900,PBANKA_141290,CDS51558,PF3D7_1314400,64.7541,PKH_141350,64.2276,64.2276,64.2276,1,1,ORTH_116,1,ortholog_one2one,ortholog_one2one,PmUG01_14031100,PocGH01_14022500,PVX_122540,PGAL8A_00510700,PY17X_1414600,PCHAS_1414700,PCYB_142380
PBANKA_1413000,PBANKA_141300,CDS51560,PF3D7_1314500,54.8544,PKH_141360,60.4878,54.8544,60.1942,1,1,ORTH_117,1,ortholog_one2one,ortholog_one2one,PmUG01_14031200,PocGH01_14022600,PVX_122545,PGAL8A_00510800,PY17X_1414700,PCHAS_1414800,PCYB_142390
PBANKA_1413100,PBANKA_141310,CDS51562,PF3D7_1314600,70.8333,PKH_141370,63.3971,69.8068,64.0097,1,1,ORTH_118,1,ortholog_one2one,ortholog_one2one,PmUG01_14031300,PocGH01_14022700,PVX_122550,PGAL8A_00510900,PY17X_1414800,PCHAS_1414900,PCYB_142400
PBANKA_1413200,PBANKA_141320,CDS51564,PF3D7_1314700,29.7834,PKH_141380,34.0551,45.2055,47.3973,1,1,ORTH_119,1,ortholog_one2one,ortholog_one2one,PmUG01_14031400,PocGH01_14022800,PVX_122555,PGAL8A_00511000,PY17X_1414900,PCHAS_1415000,PCYB_142410
PBANKA_1413300,PBANKA_141330,CDS51566,PF3D7_1314800,57.6271,PKH_141400,53.6723,58.2857,54.2857,1,1,ORTH_120,1,ortholog_one2one,ortholog_one2one,PmUG01_14031500,PocGH01_14022900,PVX_122560,PGAL8A_00511100,PY17X_1415000,PCHAS_1415100,PCYB_142420
PBANKA_1413400,PBANKA_141340,CDS51568,PF3D7_1314900,78.3042,PKH_141410,78.803,78.3042,78.803,1,0,ORTH_121,1,ortholog_one2one,ortholog_one2one,PmUG01_14031600,PocGH01_14023000,PVX_122565,PGAL8A_00511200,PY17X_1415100,PCHAS_1415200,PCYB_142430
PBANKA_1413500,PBANKA_141350,CDS51570,PF3D7_1315000,66.8224,PKH_141420,67.757,66.8224,67.757,1,1,ORTH_122,1,ortholog_one2one,ortholog_one2one,PmUG01_14031700,PocGH01_14023100,PVX_122570,PGAL8A_00511300,PY17X_1415200,PCHAS_1415300,PCYB_142440
PBANKA_1413600,PBANKA_141360,CDS51572,PF3D7_1315100,82.2888,PKH_141430,79.8913,82.7397,80.5479,1,0,ORTH_123,1,ortholog_one2one,ortholog_one2one,PmUG01_14031800,PocGH01_14023200,PVX_122575,PGAL8A_00511400,PY17X_1415300,PCHAS_1415400,PCYB_142450
PBANKA_1413700,PBANKA_141370,CDS51573,PF3D7_1315200,44.3405,PKH_141440,43.8743,47.9757,42.4089,1,1,ORTH_124,1,ortholog_one2one,ortholog_one2one,PmUG01_14031900,PocGH01_14023300,PVX_122580,PGAL8A_00511500,PY17X_1415400,PCHAS_1415500,PCYB_142460
PBANKA_1413800,PBANKA_141380,CDS51575,PF3D7_1315300,50.1048,PKH_141450,43.1065,46.9548,48.5265,1,0,ORTH_125,1,ortholog_one2one,ortholog_one2one,PmUG01_14032000,PocGH01_14023400,PVX_122585,PGAL8A_00511600,PY17X_1415500,PCHAS_1415600,PCYB_142470
PBANKA_1414000,PBANKA_141400,CDS51579,PF3D7_1315500,51.3661,PKH_141480,57.2973,52.2222,58.8889,1,1,ORTH_126,1,ortholog_one2one,ortholog_one2one,PmUG01_14032200,PocGH01_14023600,PVX_122600,PGAL8A_00511800,PY17X_1415700,PCHAS_1415800,PCYB_142490
PBANKA_1414100,PBANKA_141410,CDS51581,PF3D7_1315600,66.9856,PKH_141490,61.5721,65.7277,66.1972,1,1,ORTH_127,1,ortholog_one2one,ortholog_one2one,PmUG01_14032300,PocGH01_14023700,PVX_122605,PGAL8A_00511900,PY17X_1415800,PCHAS_1415900,PCYB_142500
PBANKA_1414200,PBANKA_141420,CDS51583,PF3D7_1315700,63.6076,PKH_141500,68.038,62.8125,67.1875,1,1,ORTH_128,1,ortholog_one2one,ortholog_one2one,PmUG01_14032400,PocGH01_14023800,PVX_122610,PGAL8A_00512000,PY17X_1415900,PCHAS_1416000,PCYB_142510
PBANKA_1414300,PBANKA_141430,CDS51585,PF3D7_1315800,57.971,PKH_141510,56.7358,61.5385,56.1538,1,1,ORTH_129,1,ortholog_one2one,ortholog_one2one,PmUG01_14032500,PocGH01_14023900,PVX_122615,PGAL8A_00512100,PY17X_1416000,PCHAS_1416100,PCYB_142520
PBANKA_1414400,PBANKA_141440,CDS51588,PF3D7_1315900,63.3117,PKH_141520,62.6206,66.4395,66.3543,1,1,ORTH_130,1,ortholog_one2one,ortholog_one2one,PmUG01_14032600,PocGH01_14024000,PVX_122620,PGAL8A_00512200,PY17X_1416100,PCHAS_1416200,PCYB_142530
PBANKA_1414500,PBANKA_141450,CDS51590,PF3D7_1316000,78.6585,PKH_141530,75.3846,78.6585,74.6951,1,1,ORTH_131,1,ortholog_one2one,ortholog_one2one,PmUG01_14032700,PocGH01_14024100,PVX_122625,PGAL8A_00512300,PY17X_1416200,PCHAS_1416300,PCYB_142540
PBANKA_1414600,PBANKA_141460,CDS51592,PF3D7_1316100,22.4235,PKH_141540,25.019,34.453,31.5739,0,1,ORTH_132,1,ortholog_one2one,ortholog_one2one,PmUG01_14032800,PocGH01_14024200,PVX_122630,PGAL8A_00512400,PY17X_1416300,PCHAS_1416400,PCYB_142550
PBANKA_1414700,PBANKA_141470,CDS51594,PF3D7_1316200,62.9464,PKH_141550,55.042,64.3836,59.8174,1,1,ORTH_133,1,ortholog_one2one,ortholog_one2one,PmUG01_14032900,PocGH01_14024300,PVX_122635,PGAL8A_00512500,PY17X_1416400,PCHAS_1416500,PCYB_142560
PBANKA_1414900,PBANKA_141490,CDS51597,PF3D7_1316400,72.807,PKH_141560,70.7627,70.0422,70.4641,1,1,ORTH_134,1,ortholog_one2one,ortholog_one2one,PmUG01_14033100,PocGH01_14024500,PVX_122640,PGAL8A_00512700,PY17X_1416600,PCHAS_1416700,PCYB_142570
PBANKA_1415000,PBANKA_141500,CDS51599,PF3D7_1316500,50,PKH_141570,53.3643,57.4144,58.3016,1,1,ORTH_135,1,ortholog_one2one,ortholog_one2one,PmUG01_14033200,PocGH01_14024600,PVX_122645,PGAL8A_00512800,PY17X_1416700,PCHAS_1416800,PCYB_142580
PBANKA_1415100,PBANKA_141510,CDS51601,PF3D7_1316600,56.1384,PKH_141580,57.2545,58.0161,59.1696,1,1,ORTH_136,1,ortholog_one2one,ortholog_one2one,PmUG01_14033300,PocGH01_14024700,PVX_122650,PGAL8A_00512900,PY17X_1416800,PCHAS_1416900,PCYB_142590
PBANKA_1415200,PBANKA_141520,CDS51603,PF3D7_1316700,46.87,PKH_141590,40.7937,46.571,40.9888,1,0,ORTH_137,1,ortholog_one2one,ortholog_one2one,PmUG01_14033400,PocGH01_14024800,PVX_122655,PGAL8A_00513000,PY17X_1416900,PCHAS_1417000,PCYB_142600
PBANKA_1415300,PBANKA_141530,CDS51605,PF3D7_1316800,56.2069,PKH_141600,51.1945,55.8219,51.3699,1,1,ORTH_138,1,ortholog_one2one,ortholog_one2one,PmUG01_14033500,PocGH01_14024900,PVX_122660,PGAL8A_00513100,PY17X_1417000,PCHAS_1417100,PCYB_142610
PBANKA_1415400,PBANKA_141540,CDS51607,PF3D7_1316900,37.5783,PKH_141610,45.4167,47.1204,42.801,1,1,ORTH_139,1,ortholog_one2one,ortholog_one2one,PmUG01_14033600,PocGH01_14025000,PVX_122665,PGAL8A_00513200,PY17X_1417100,PCHAS_1417200,PCYB_142620
PBANKA_1415500,PBANKA_141550,CDS51609,PF3D7_1317000,61.7188,PKH_141620,56.1584,61.5265,59.6573,1,0,ORTH_140,1,ortholog_one2one,ortholog_one2one,PmUG01_14033700,PocGH01_14025100,PVX_122670,PGAL8A_00513300,PY17X_1417200,PCHAS_1417300,PCYB_142630
PBANKA_1415600,PBANKA_141560,CDS51611,PF3D7_1317100,80.2985,PKH_141630,83.6251,85.4873,86.017,1,1,ORTH_141,1,ortholog_one2one,ortholog_one2one,PmUG01_14033800,PocGH01_14025200,PVX_122675,PGAL8A_00513400,PY17X_1417300,PCHAS_1417400,PCYB_142640
PBANKA_1415800,PBANKA_141580,CDS51616,PF3D7_1317300,61.8243,PKH_141650,63.2302,64.6643,65.0177,1,1,ORTH_143,1,ortholog_one2one,ortholog_one2one,PmUG01_14034000,PocGH01_14025400,PVX_122685,PGAL8A_00513600,PY17X_1417500,PCHAS_1417600,PCYB_142660
PBANKA_1415900,PBANKA_141590,CDS51618,PF3D7_1317400,27.8049,PKH_141660,35.2941,34.5455,43.6364,1,1,ORTH_144,1,ortholog_one2one,ortholog_one2one,PmUG01_14034100,PocGH01_14025500,PVX_122690,PGAL8A_00513700,PY17X_1417600,PCHAS_1417700,PCYB_142670
PBANKA_1416000,PBANKA_141600,CDS51620,PF3D7_1317500,73.0337,PKH_141670,73.0337,71.4286,71.4286,1,1,ORTH_145,1,ortholog_one2one,ortholog_one2one,PmUG01_14034200,PocGH01_14025600,PVX_122695,PGAL8A_00513800,PY17X_1417700,PCHAS_1417800,PCYB_142680
PBANKA_1416100,PBANKA_141610,CDS51622,PF3D7_1317600,45.1613,PKH_141680,49.3934,45.8265,46.6448,1,1,ORTH_146,1,ortholog_one2one,ortholog_one2one,PmUG01_14034300,PocGH01_14025700,PVX_122700,PGAL8A_00513900,PY17X_1417800,PCHAS_1417900,PCYB_142690
PBANKA_1416200,PBANKA_141620,CDS51624,PF3D7_1317700,56.6879,PKH_141690,62.5,55.9748,62.8931,1,1,ORTH_147,1,ortholog_one2one,ortholog_one2one,PmUG01_14034400,PocGH01_14025800,PVX_122705,PGAL8A_00514000,PY17X_1417900,PCHAS_1418000,PCYB_142700
PBANKA_1416300,PBANKA_141630,CDS51626,PF3D7_1317800,88.2759,PKH_141700,91.7241,88.2759,91.7241,1,1,ORTH_148,1,ortholog_one2one,ortholog_one2one,PmUG01_14034500,PocGH01_14025900,PVX_122710,PGAL8A_00514100,PY17X_1418000,PCHAS_1418100,PCYB_142710
PBANKA_1416400,PBANKA_141640,CDS51628,PF3D7_1317900,42.5051,PKH_141710,44.602,45.4446,44.8957,1,1,ORTH_149,1,ortholog_one2one,ortholog_one2one,PmUG01_14034600,PocGH01_14026000,PVX_122715,PGAL8A_00514200,PY17X_1418100,PCHAS_1418200,PCYB_142720
PBANKA_1416500,PBANKA_141650,CDS51630,PF3D7_1318000,65.625,PKH_141720,66.3158,66.3158,66.3158,1,1,ORTH_150,1,ortholog_one2one,ortholog_one2one,PmUG01_14034700,PocGH01_14026100,PVX_122720,PGAL8A_00514300,PY17X_1418200,PCHAS_1418300,PCYB_142730
PBANKA_1416600,PBANKA_141660,CDS51632,PF3D7_1318100,61.8557,PKH_141730,62.7551,62.8272,64.3979,1,0,ORTH_151,1,ortholog_one2one,ortholog_one2one,PmUG01_14034800,PocGH01_14026200,PVX_122725,PGAL8A_00514400,PY17X_1418300,PCHAS_1418400,PCYB_142740
PBANKA_1416700,PBANKA_141670,CDS51634,PF3D7_1318200,62,PKH_141740,58.8517,61.2346,60.7407,1,0,ORTH_152,1,ortholog_one2one,ortholog_one2one,PmUG01_14034900,PocGH01_14026300,PVX_122730,PGAL8A_00514500,PY17X_1418400,PCHAS_1418500,PCYB_142750
PBANKA_1416800,PBANKA_141680,CDS51636,PF3D7_1318300,20.3804,PKH_141750,24.767,24.8344,24.6358,0,0,ORTH_153,1,ortholog_one2one,ortholog_one2one,PmUG01_14035000,PocGH01_14026400,PVX_122735,PGAL8A_00514600,PY17X_1418500,PCHAS_1418600,PCYB_142760
PBANKA_1416900,PBANKA_141690,CDS51638,PF3D7_1318400,75.9442,PKH_141770,77.4856,75.3871,76.8541,1,1,ORTH_154,1,ortholog_one2one,ortholog_one2one,PmUG01_14035100,PocGH01_14026500,PVX_122740,PGAL8A_00514700,PY17X_1418600,PCHAS_1418700,PCYB_142770
PBANKA_1417100,PBANKA_141710,CDS51643,PF3D7_1318600,50.469,PKH_141780,46.9835,46.8641,44.7735,1,0,ORTH_155,1,ortholog_one2one,ortholog_one2one,PmUG01_14035300,PocGH01_14026700,PVX_122745,PGAL8A_00514900,PY17X_1418800,PCHAS_1418900,PCYB_142780
PBANKA_1417200,PBANKA_141720,CDS51645,PF3D7_1318700,42.5901,PKH_141790,41.7596,39.5782,41.8114,1,1,ORTH_156,1,ortholog_one2one,ortholog_one2one,PmUG01_14035400,PocGH01_14026800,PVX_122750,PGAL8A_00515000,PY17X_1418900,PCHAS_1419000,PCYB_142790
PBANKA_1417300,PBANKA_141730,CDS51647,PF3D7_1318800,75.4224,PKH_141800,68.732,73.3931,71.3004,1,1,ORTH_157,1,ortholog_one2one,ortholog_one2one,PmUG01_14035500,PocGH01_14026900,PVX_122755,PGAL8A_00515100,PY17X_1419000,PCHAS_1419100,PCYB_142800
PBANKA_1417400,PBANKA_141740,CDS51648,PF3D7_1318900,36.3167,PKH_141810,35.8025,32.7132,35.969,1,1,ORTH_158,1,ortholog_one2one,ortholog_one2one,PmUG01_14035600,PocGH01_14027000,PVX_122760,PGAL8A_00515200,PY17X_1419100,PCHAS_1419200,PCYB_142810
PBANKA_1417500,PBANKA_141750,CDS51650,PF3D7_1319000,13.75,PKH_141820,17.6554,20.339,19.2604,0,0,ORTH_159,1,ortholog_one2one,ortholog_one2one,PmUG01_14035700,PocGH01_14027100,PVX_122765,PGAL8A_00515300,PY17X_1419200,PCHAS_1419300,PCYB_142820
PBANKA_1417600,PBANKA_141760,CDS51652,PF3D7_1319100,42.2167,PKH_141830,47.093,46.0598,44.0217,1,1,ORTH_160,1,ortholog_one2one,ortholog_one2one,PmUG01_14035800,PocGH01_14027200,PVX_122770,PGAL8A_00515400,PY17X_1419300,PCHAS_1419400,PCYB_142830
