PBANKA_0944121,PBANKA_000670,PBANKA_000720,PBANKA_000740,PBANKA_000760,PBANKA_000790,PBANKA_000900,PBANKA_000935,PBANKA_000990,PBANKA_001000,PBANKA_001020
PBANKA_1364400,PBANKA_136440,,,,,,,,,
PBANKA_1364500,PBANKA_136450,,,,,,,,,
PBANKA_1364600,PBANKA_136460,,,,,,,,,
PBANKA_1364700,PBANKA_136470,,,,,,,,,
PBANKA_1364800,PBANKA_136480,,,,,,,,,
PBANKA_1364900,PBANKA_136490,,,,,,,,,
PBANKA_1365000,PBANKA_136500,,,,,,,,,
PBANKA_1365100,PBANKA_136510,,,,,,,,,
PBANKA_1365200,PBANKA_136520,,,,,,,,,
PBANKA_1365300,PBANKA_136530,,,,,,,,,
PBANKA_1365400,PBANKA_136540,,,,,,,,,
PBANKA_1365500,PBANKA_136550,,,,,,,,,
PBANKA_1365550,PBANKA_136555,,,,,,,,,
PBANKA_1365600,PBANKA_136560,,,,,,,,,
PBANKA_1365650,PBANKA_136565,,,,,,,,,
PBANKA_1365680,PBANKA_136568,,,,,,,,,
PBANKA_1365700,PBANKA_136570,,,,,,,,,
PBANKA_1365721,PBANKA_020090,,,,,,,,,
PBANKA_1400051,PBANKA_090020,,,,,,,,,
PBANKA_1400071,PBANKA_090040,,,,,,,,,
PBANKA_1400081,PBANKA_090050,,,,,,,,,
PBANKA_1400091,PBANKA_000450,,,,,,,,,
PBANKA_1400100,PBANKA_140010,,,,,,,,,
PBANKA_1400200,PBANKA_140020,,,,,,,,,
PBANKA_1400300,PBANKA_140030,,,,,,,,,
PBANKA_1400400,PBANKA_140040,,,,,,,,,
PBANKA_1400500,PBANKA_140050,,,,,,,,,
PBANKA_1400600,PBANKA_140060,,,,,,,,,
PBANKA_1400700,PBANKA_140070,,,,,,,,,
PBANKA_1400800,PBANKA_140080,,,,,,,,,
PBANKA_1400900,PBANKA_140090,,,,,,,,,
PBANKA_1401000,PBANKA_140100,,,,,,,,,
PBANKA_1401100,PBANKA_140110,,,,,,,,,
PBANKA_1401200,PBANKA_140120,,,,,,,,,
PBANKA_1401300,PBANKA_140130,,,,,,,,,
PBANKA_1401400,PBANKA_140140,,,,,,,,,
PBANKA_1401500,PBANKA_140150,,,,,,,,,
PBANKA_1401600,PBANKA_140160,,,,,,,,,
PBANKA_1401700,PBANKA_140170,,,,,,,,,
PBANKA_1401800,PBANKA_140180,,,,,,,,,
PBANKA_1401900,PBANKA_140190,,,,,,,,,
PBANKA_1402000,PBANKA_140200,,,,,,,,,
PBANKA_1402100,PBANKA_140210,,,,,,,,,
PBANKA_1402200,PBANKA_140220,,,,,,,,,
PBANKA_1402300,PBANKA_140230,,,,,,,,,
PBANKA_1402400,PBANKA_140240,,,,,,,,,
PBANKA_1402500,PBANKA_140250,,,,,,,,,
PBANKA_1402600,PBANKA_140260,,,,,,,,,
PBANKA_1402700,PBANKA_140270,,,,,,,,,
PBANKA_1402800,PBANKA_140280,,,,,,,,,
PBANKA_1402900,PBANKA_140290,,,,,,,,,
PBANKA_1403000,PBANKA_140300,,,,,,,,,
PBANKA_1403100,PBANKA_140310,,,,,,,,,
PBANKA_1403200,PBANKA_140320,,,,,,,,,
PBANKA_1403250,PBANKA_140325,,,,,,,,,
PBANKA_1403300,PBANKA_140330,,,,,,,,,
PBANKA_1403400,PBANKA_140340,,,,,,,,,
PBANKA_1403500,PBANKA_140350,,,,,,,,,
PBANKA_1403600,PBANKA_140360,,,,,,,,,
PBANKA_1403700,PBANKA_140370,,,,,,,,,
PBANKA_1403800,PBANKA_140380,,,,,,,,,
PBANKA_1403900,PBANKA_140390,,,,,,,,,
PBANKA_1404000,PBANKA_140400,,,,,,,,,
PBANKA_1404100,PBANKA_140410,,,,,,,,,
PBANKA_1404200,PBANKA_140420,,,,,,,,,
PBANKA_1404300,PBANKA_140430,,,,,,,,,
PBANKA_1404400,PBANKA_140440,,,,,,,,,
PBANKA_1404500,PBANKA_140450,,,,,,,,,
PBANKA_1404600,PBANKA_140460,,,,,,,,,
PBANKA_1404700,PBANKA_140470,,,,,,,,,
PBANKA_1404800,PBANKA_140480,,,,,,,,,
PBANKA_1404900,PBANKA_140490,,,,,,,,,
PBANKA_1405000,PBANKA_140500,,,,,,,,,
PBANKA_1405100,PBANKA_140510,,,,,,,,,
PBANKA_1405200,PBANKA_140520,,,,,,,,,
PBANKA_1405300,PBANKA_140530,,,,,,,,,
PBANKA_1405400,PBANKA_140540,,,,,,,,,
PBANKA_1405500,PBANKA_140550,,,,,,,,,
PBANKA_1405600,PBANKA_140560,,,,,,,,,
PBANKA_1405700,PBANKA_140570,,,,,,,,,
PBANKA_1405800,PBANKA_140580,,,,,,,,,
PBANKA_1405900,PBANKA_140590,,,,,,,,,
PBANKA_1406000,PBANKA_140600,,,,,,,,,
PBANKA_1406100,PBANKA_140610,,,,,,,,,
PBANKA_1406200,PBANKA_140620,,,,,,,,,
PBANKA_1406300,PBANKA_140630,,,,,,,,,
PBANKA_1406400,PBANKA_140640,,,,,,,,,
PBANKA_1406500,PBANKA_140650,,,,,,,,,
PBANKA_1406600,PBANKA_140660,,,,,,,,,
PBANKA_1406700,PBANKA_140670,,,,,,,,,
PBANKA_1406800,PBANKA_140680,,,,,,,,,
PBANKA_1406900,PBANKA_140690,,,,,,,,,
PBANKA_1407000,PBANKA_140700,,,,,,,,,
PBANKA_1407100,PBANKA_140710,,,,,,,,,
PBANKA_1407200,PBANKA_140720,,,,,,,,,
PBANKA_1407300,PBANKA_140730,,,,,,,,,
PBANKA_1407400,PBANKA_140740,,,,,,,,,
PBANKA_1407500,PBANKA_140750,,,,,,,,,
PBANKA_1407600,PBANKA_140760,,,,,,,,,
PBANKA_1407650,PBANKA_140765,,,,,,,,,
PBANKA_1407700,PBANKA_140770,,,,,,,,,
PBANKA_1407800,PBANKA_140780,,,,,,,,,
PBANKA_1407900,PBANKA_140790,,,,,,,,,
PBANKA_1408000,PBANKA_140800,,,,,,,,,
PBANKA_1408100,PBANKA_140810,,,,,,,,,
PBANKA_1408200,PBANKA_140820,,,,,,,,,
PBANKA_1408300,PBANKA_140830,,,,,,,,,
PBANKA_1408400,PBANKA_140840,,,,,,,,,
PBANKA_1408500,PBANKA_140850,,,,,,,,,
PBANKA_1408600,PBANKA_140860,,,,,,,,,
PBANKA_1408700,PBANKA_140870,,,,,,,,,
PBANKA_1408800,PBANKA_140880,,,,,,,,,
PBANKA_1408900,PBANKA_140890,,,,,,,,,
PBANKA_1409000,PBANKA_140900,,,,,,,,,
PBANKA_1409100,PBANKA_140910,,,,,,,,,
PBANKA_1409200,PBANKA_140920,,,,,,,,,
PBANKA_1409300,PBANKA_140930,,,,,,,,,
PBANKA_1409400,PBANKA_140940,,,,,,,,,
PBANKA_1409500,PBANKA_140950,,,,,,,,,
PBANKA_1409600,PBANKA_140960,,,,,,,,,
PBANKA_1409700,PBANKA_140970,,,,,,,,,
PBANKA_1409800,PBANKA_140980,,,,,,,,,
PBANKA_1409900,PBANKA_140990,,,,,,,,,
PBANKA_1410000,PBANKA_141000,,,,,,,,,
PBANKA_1410100,PBANKA_141010,,,,,,,,,
PBANKA_1410200,PBANKA_141020,,,,,,,,,
PBANKA_1410300,PBANKA_141030,,,,,,,,,
PBANKA_1410400,PBANKA_141040,,,,,,,,,
PBANKA_1410500,PBANKA_141050,,,,,,,,,
PBANKA_1410600,PBANKA_141060,,,,,,,,,
PBANKA_1410700,PBANKA_141070,,,,,,,,,
PBANKA_1410800,PBANKA_141080,,,,,,,,,
PBANKA_1410900,PBANKA_141090,,,,,,,,,
PBANKA_1410950,PBANKA_141095,,,,,,,,,
PBANKA_1411000,PBANKA_141100,,,,,,,,,
PBANKA_1411100,PBANKA_141110,,,,,,,,,
PBANKA_1411200,PBANKA_141120,,,,,,,,,
PBANKA_1411300,PBANKA_141130,,,,,,,,,
PBANKA_1411400,PBANKA_141140,,,,,,,,,
PBANKA_1411500,PBANKA_141150,,,,,,,,,
PBANKA_1411600,PBANKA_141160,,,,,,,,,
PBANKA_1411700,PBANKA_141170,,,,,,,,,
PBANKA_1411800,PBANKA_141180,,,,,,,,,
PBANKA_1411900,PBANKA_141190,,,,,,,,,
PBANKA_1412000,PBANKA_141200,,,,,,,,,
PBANKA_1412100,PBANKA_141210,,,,,,,,,
PBANKA_1412200,PBANKA_141220,,,,,,,,,
PBANKA_1412300,PBANKA_141230,,,,,,,,,
PBANKA_1412400,PBANKA_141240,,,,,,,,,
PBANKA_1412500,PBANKA_141250,,,,,,,,,
PBANKA_1412800,PBANKA_141280,,,,,,,,,
PBANKA_1412900,PBANKA_141290,,,,,,,,,
PBANKA_1413000,PBANKA_141300,,,,,,,,,
PBANKA_1413100,PBANKA_141310,,,,,,,,,
PBANKA_1413200,PBANKA_141320,,,,,,,,,
PBANKA_1413300,PBANKA_141330,,,,,,,,,
PBANKA_1413400,PBANKA_141340,,,,,,,,,
PBANKA_1413500,PBANKA_141350,,,,,,,,,
PBANKA_1413600,PBANKA_141360,,,,,,,,,
PBANKA_1413700,PBANKA_141370,,,,,,,,,
PBANKA_1413800,PBANKA_141380,,,,,,,,,
PBANKA_1413900,PBANKA_141390,,,,,,,,,
PBANKA_1414000,PBANKA_141400,,,,,,,,,
PBANKA_1414100,PBANKA_141410,,,,,,,,,
PBANKA_1414200,PBANKA_141420,,,,,,,,,
PBANKA_1414300,PBANKA_141430,,,,,,,,,
PBANKA_1414400,PBANKA_141440,,,,,,,,,
PBANKA_1414500,PBANKA_141450,,,,,,,,,
PBANKA_1414600,PBANKA_141460,,,,,,,,,
PBANKA_1414700,PBANKA_141470,,,,,,,,,
PBANKA_1414800,PBANKA_141480,,,,,,,,,
PBANKA_1414900,PBANKA_141490,,,,,,,,,
PBANKA_1415000,PBANKA_141500,,,,,,,,,
PBANKA_1415100,PBANKA_141510,,,,,,,,,
PBANKA_1415200,PBANKA_141520,,,,,,,,,
PBANKA_1415300,PBANKA_141530,,,,,,,,,
PBANKA_1415400,PBANKA_141540,,,,,,,,,
PBANKA_1415500,PBANKA_141550,,,,,,,,,
PBANKA_1415600,PBANKA_141560,,,,,,,,,
PBANKA_1415700,PBANKA_141570,,,,,,,,,
PBANKA_1415800,PBANKA_141580,,,,,,,,,
PBANKA_1415900,PBANKA_141590,,,,,,,,,
PBANKA_1416000,PBANKA_141600,,,,,,,,,
PBANKA_1416100,PBANKA_141610,,,,,,,,,
PBANKA_1416200,PBANKA_141620,,,,,,,,,
PBANKA_1416300,PBANKA_141630,,,,,,,,,
PBANKA_1416400,PBANKA_141640,,,,,,,,,
PBANKA_1416500,PBANKA_141650,,,,,,,,,
PBANKA_1416600,PBANKA_141660,,,,,,,,,
PBANKA_1416700,PBANKA_141670,,,,,,,,,
PBANKA_1416800,PBANKA_141680,,,,,,,,,
PBANKA_1416900,PBANKA_141690,,,,,,,,,
PBANKA_1417000,PBANKA_141700,,,,,,,,,
PBANKA_1417100,PBANKA_141710,,,,,,,,,
PBANKA_1417200,PBANKA_141720,,,,,,,,,
PBANKA_1417300,PBANKA_141730,,,,,,,,,
PBANKA_1417400,PBANKA_141740,,,,,,,,,
PBANKA_1417500,PBANKA_141750,,,,,,,,,
PBANKA_1417600,PBANKA_141760,,,,,,,,,
PBANKA_1417700,PBANKA_141770,,,,,,,,,
PBANKA_1417800,PBANKA_141780,,,,,,,,,
PBANKA_1417900,PBANKA_141790,,,,,,,,,
PBANKA_1418000,PBANKA_141800,,,,,,,,,
PBANKA_1418100,PBANKA_141810,,,,,,,,,
PBANKA_1418200,PBANKA_141820,,,,,,,,,
PBANKA_1418300,PBANKA_141830,,,,,,,,,
PBANKA_1418400,PBANKA_141840,,,,,,,,,
PBANKA_1418500,PBANKA_141850,,,,,,,,,
PBANKA_1418600,PBANKA_141860,,,,,,,,,
PBANKA_1418700,PBANKA_141870,,,,,,,,,
PBANKA_1418800,PBANKA_141880,,,,,,,,,
PBANKA_1418900,PBANKA_141890,,,,,,,,,
PBANKA_1419000,PBANKA_141900,,,,,,,,,
PBANKA_1419100,PBANKA_141910,,,,,,,,,
PBANKA_1419200,PBANKA_141920,,,,,,,,,
PBANKA_1419300,PBANKA_141930,,,,,,,,,
PBANKA_1419400,PBANKA_141940,,,,,,,,,
PBANKA_1419500,PBANKA_141950,,,,,,,,,
PBANKA_1419600,PBANKA_141960,,,,,,,,,
PBANKA_1419700,PBANKA_141970,,,,,,,,,
PBANKA_1419800,PBANKA_141980,,,,,,,,,
PBANKA_1419900,PBANKA_141990,,,,,,,,,
PBANKA_1420000,PBANKA_142000,,,,,,,,,
PBANKA_1420100,PBANKA_142010,,,,,,,,,
PBANKA_1420200,PBANKA_142020,,,,,,,,,
PBANKA_1420300,PBANKA_142030,,,,,,,,,
PBANKA_1420400,PBANKA_142040,,,,,,,,,
PBANKA_1420500,PBANKA_142050,,,,,,,,,
PBANKA_1420600,PBANKA_142060,,,,,,,,,
PBANKA_1420700,PBANKA_142070,,,,,,,,,
PBANKA_1420800,PBANKA_142080,,,,,,,,,
PBANKA_1420900,PBANKA_142090,,,,,,,,,
PBANKA_1421000,PBANKA_142100,,,,,,,,,
PBANKA_1421100,PBANKA_142110,,,,,,,,,
PBANKA_1421200,PBANKA_142120,,,,,,,,,
PBANKA_1421221,,,,,,,,,,
PBANKA_1421241,,,,,,,,,,
PBANKA_1421261,,,,,,,,,,
PBANKA_1421300,PBANKA_142130,,,,,,,,,
PBANKA_1421400,PBANKA_142140,,,,,,,,,
PBANKA_1421500,PBANKA_142150,,,,,,,,,
PBANKA_1421600,PBANKA_142160,,,,,,,,,
PBANKA_1421700,PBANKA_142170,,,,,,,,,
PBANKA_1421800,PBANKA_142180,,,,,,,,,
PBANKA_1421900,PBANKA_142190,,,,,,,,,
PBANKA_1422000,PBANKA_142200,,,,,,,,,
PBANKA_1422100,PBANKA_142210,,,,,,,,,
PBANKA_1422200,PBANKA_142220,,,,,,,,,
PBANKA_1422300,PBANKA_142230,,,,,,,,,
PBANKA_1422400,PBANKA_142240,,,,,,,,,
PBANKA_1422500,PBANKA_142250,,,,,,,,,
PBANKA_1422600,PBANKA_142260,,,,,,,,,
PBANKA_1422700,PBANKA_142270,,,,,,,,,
PBANKA_1422800,PBANKA_142280,,,,,,,,,
PBANKA_1422900,PBANKA_142290,,,,,,,,,
PBANKA_1423000,PBANKA_142300,,,,,,,,,
PBANKA_1423100,PBANKA_142310,,,,,,,,,
PBANKA_1423200,PBANKA_142320,,,,,,,,,
PBANKA_1423300,PBANKA_142330,,,,,,,,,
PBANKA_1423400,PBANKA_142340,,,,,,,,,
PBANKA_1423500,PBANKA_142350,,,,,,,,,
PBANKA_1423600,PBANKA_142360,,,,,,,,,
PBANKA_1423700,PBANKA_142370,,,,,,,,,
PBANKA_1423800,PBANKA_142380,,,,,,,,,
PBANKA_1423900,PBANKA_142390,,,,,,,,,
PBANKA_1424000,PBANKA_142400,,,,,,,,,
PBANKA_1424100,PBANKA_142410,,,,,,,,,
PBANKA_1424200,PBANKA_142420,,,,,,,,,
PBANKA_1424300,PBANKA_142430,,,,,,,,,
PBANKA_1424400,PBANKA_142440,,,,,,,,,
PBANKA_1424500,PBANKA_142450,,,,,,,,,
PBANKA_1424600,PBANKA_142460,,,,,,,,,
PBANKA_1424700,PBANKA_142470,,,,,,,,,
PBANKA_1424800,PBANKA_142480,,,,,,,,,
PBANKA_1424900,PBANKA_142490,,,,,,,,,
PBANKA_1425000,PBANKA_142500,,,,,,,,,
PBANKA_1425100,PBANKA_142510,,,,,,,,,
PBANKA_1425200,PBANKA_142520,,,,,,,,,
PBANKA_1425300,PBANKA_142530,,,,,,,,,
PBANKA_1425350,PBANKA_142535,,,,,,,,,
PBANKA_1425400,PBANKA_142540,,,,,,,,,
PBANKA_1425500,PBANKA_142550,,,,,,,,,
PBANKA_1425600,PBANKA_142560,,,,,,,,,
PBANKA_1425700,PBANKA_142570,,,,,,,,,
PBANKA_1425800,PBANKA_142580,,,,,,,,,
PBANKA_1425900,PBANKA_142590,,,,,,,,,
PBANKA_1426000,PBANKA_142600,,,,,,,,,
PBANKA_1426100,PBANKA_142610,,,,,,,,,
PBANKA_1426200,PBANKA_142620,,,,,,,,,
PBANKA_1426300,PBANKA_142630,,,,,,,,,
PBANKA_1426400,PBANKA_142640,,,,,,,,,
PBANKA_1426500,PBANKA_142650,,,,,,,,,
PBANKA_1426600,PBANKA_142660,,,,,,,,,
PBANKA_1426700,PBANKA_142670,,,,,,,,,
PBANKA_1426800,PBANKA_142680,,,,,,,,,
PBANKA_1426900,PBANKA_142690,,,,,,,,,
PBANKA_1427000,PBANKA_142700,,,,,,,,,
PBANKA_1427100,PBANKA_142710,,,,,,,,,
PBANKA_1427200,PBANKA_142720,,,,,,,,,
PBANKA_1427300,PBANKA_142730,,,,,,,,,
PBANKA_1427400,PBANKA_142740,,,,,,,,,
PBANKA_1427500,PBANKA_142750,,,,,,,,,
PBANKA_1427600,PBANKA_142760,,,,,,,,,
PBANKA_1427700,PBANKA_142770,,,,,,,,,
PBANKA_1427800,PBANKA_142780,,,,,,,,,
PBANKA_1427900,PBANKA_142790,,,,,,,,,
PBANKA_1428000,PBANKA_142800,,,,,,,,,
PBANKA_1428100,PBANKA_142810,,,,,,,,,
PBANKA_1428200,PBANKA_142820,,,,,,,,,
PBANKA_1428300,PBANKA_142830,,,,,,,,,
PBANKA_1428400,PBANKA_142840,,,,,,,,,
PBANKA_1428500,PBANKA_142850,,,,,,,,,
PBANKA_1428600,PBANKA_142860,,,,,,,,,
PBANKA_1428700,PBANKA_142870,,,,,,,,,
PBANKA_1428800,PBANKA_142880,,,,,,,,,
PBANKA_1428900,PBANKA_142890,,,,,,,,,
PBANKA_1428980,PBANKA_142898,,,,,,,,,
PBANKA_1429000,PBANKA_142900,,,,,,,,,
PBANKA_1429100,PBANKA_142910,,,,,,,,,
PBANKA_1429200,PBANKA_142920,,,,,,,,,
PBANKA_1429300,PBANKA_142930,,,,,,,,,
PBANKA_1429400,PBANKA_142940,,,,,,,,,
PBANKA_1429500,PBANKA_142950,,,,,,,,,
PBANKA_1429600,PBANKA_142960,,,,,,,,,
PBANKA_1429700,PBANKA_142970,,,,,,,,,
PBANKA_1429800,PBANKA_142980,,,,,,,,,
PBANKA_1429900,PBANKA_142990,,,,,,,,,
PBANKA_1430000,PBANKA_143000,,,,,,,,,
PBANKA_1430100,PBANKA_143010,,,,,,,,,
PBANKA_1430200,PBANKA_143020,,,,,,,,,
PBANKA_1430300,PBANKA_143030,,,,,,,,,
PBANKA_1430400,PBANKA_143040,,,,,,,,,
PBANKA_1430500,PBANKA_143050,,,,,,,,,
PBANKA_1430600,PBANKA_143060,,,,,,,,,
PBANKA_1430700,PBANKA_143070,,,,,,,,,
PBANKA_1430800,PBANKA_143080,,,,,,,,,
PBANKA_1430900,PBANKA_143090,,,,,,,,,
PBANKA_1431000,PBANKA_143100,,,,,,,,,
PBANKA_1431050,PBANKA_143105,,,,,,,,,
PBANKA_1431100,PBANKA_143110,,,,,,,,,
PBANKA_1431200,PBANKA_143120,,,,,,,,,
PBANKA_1431300,PBANKA_143130,,,,,,,,,
PBANKA_1431400,PBANKA_143140,,,,,,,,,
PBANKA_1431500,PBANKA_143150,,,,,,,,,
PBANKA_1431600,PBANKA_143160,,,,,,,,,
PBANKA_1431700,PBANKA_143170,,,,,,,,,
PBANKA_1431800,PBANKA_143180,,,,,,,,,
PBANKA_1431900,PBANKA_143190,,,,,,,,,
PBANKA_1432000,PBANKA_143200,,,,,,,,,
PBANKA_1432100,PBANKA_143210,,,,,,,,,
PBANKA_1432200,PBANKA_143220,,,,,,,,,
PBANKA_1432300,PBANKA_143230,,,,,,,,,
PBANKA_1432400,PBANKA_143240,,,,,,,,,
PBANKA_1432451,,,,,,,,,,
PBANKA_1432500,PBANKA_143250,,,,,,,,,
PBANKA_1432600,PBANKA_143260,,,,,,,,,
PBANKA_1432700,PBANKA_143270,,,,,,,,,
PBANKA_1432800,PBANKA_143280,,,,,,,,,
PBANKA_1432900,PBANKA_143290,,,,,,,,,
PBANKA_1433000,PBANKA_143300,,,,,,,,,
PBANKA_1433100,PBANKA_143310,,,,,,,,,
PBANKA_1433200,PBANKA_143320,,,,,,,,,
PBANKA_1433300,PBANKA_143330,,,,,,,,,
PBANKA_1433400,PBANKA_143340,,,,,,,,,
PBANKA_1433500,PBANKA_143350,,,,,,,,,
PBANKA_1433600,PBANKA_143360,,,,,,,,,
PBANKA_1433700,PBANKA_143370,,,,,,,,,
PBANKA_1433800,PBANKA_143380,,,,,,,,,
PBANKA_1433900,PBANKA_143390,,,,,,,,,
PBANKA_1434000,PBANKA_143400,,,,,,,,,
PBANKA_1434100,PBANKA_143410,,,,,,,,,
PBANKA_1434200,PBANKA_143420,,,,,,,,,
PBANKA_1434300,PBANKA_143430,,,,,,,,,
PBANKA_1434400,PBANKA_143440,,,,,,,,,
PBANKA_1434500,PBANKA_143450,,,,,,,,,
PBANKA_1434600,PBANKA_143460,,,,,,,,,
PBANKA_1434700,PBANKA_143470,,,,,,,,,
PBANKA_1434800,PBANKA_143480,,,,,,,,,
PBANKA_1434900,PBANKA_143490,,,,,,,,,
PBANKA_1435000,PBANKA_143500,,,,,,,,,
PBANKA_1435100,PBANKA_143510,,,,,,,,,
PBANKA_1435200,PBANKA_143520,,,,,,,,,
PBANKA_1435300,PBANKA_143530,,,,,,,,,
PBANKA_1435400,PBANKA_143540,,,,,,,,,
PBANKA_1435500,PBANKA_143550,,,,,,,,,
PBANKA_1435600,PBANKA_143560,,,,,,,,,
PBANKA_1435700,PBANKA_143570,,,,,,,,,
PBANKA_1435800,PBANKA_143580,,,,,,,,,
PBANKA_1436100,PBANKA_143610,,,,,,,,,
PBANKA_1436200,PBANKA_143620,,,,,,,,,
PBANKA_1436300,PBANKA_143630,,,,,,,,,
PBANKA_1436400,PBANKA_143640,,,,,,,,,
PBANKA_1436500,PBANKA_143650,,,,,,,,,
PBANKA_1436600,PBANKA_143660,,,,,,,,,
PBANKA_1436700,PBANKA_143670,,,,,,,,,
PBANKA_1436800,PBANKA_143680,,,,,,,,,
PBANKA_1436900,PBANKA_143690,,,,,,,,,
PBANKA_1437000,PBANKA_143700,,,,,,,,,
PBANKA_1437100,PBANKA_143710,,,,,,,,,
PBANKA_1437200,PBANKA_143720,,,,,,,,,
PBANKA_1437250,PBANKA_143725,,,,,,,,,
PBANKA_1437300,PBANKA_143730,,,,,,,,,
PBANKA_1437400,PBANKA_143740,,,,,,,,,
PBANKA_1437500,PBANKA_143750,,,,,,,,,
PBANKA_1437600,PBANKA_143760,,,,,,,,,
PBANKA_1437700,PBANKA_143770,,,,,,,,,
PBANKA_1437800,PBANKA_143780,,,,,,,,,
PBANKA_1437900,PBANKA_143790,,,,,,,,,
PBANKA_1438000,PBANKA_143800,,,,,,,,,
PBANKA_1438100,PBANKA_143810,,,,,,,,,
PBANKA_1438200,PBANKA_143820,,,,,,,,,
PBANKA_1438300,PBANKA_143830,,,,,,,,,
PBANKA_1438400,PBANKA_143840,,,,,,,,,
PBANKA_1438500,PBANKA_143850,,,,,,,,,
PBANKA_1438600,PBANKA_143860,,,,,,,,,
PBANKA_1438700,PBANKA_143870,,,,,,,,,
PBANKA_1438800,PBANKA_143880,,,,,,,,,
PBANKA_1438900,PBANKA_143890,,,,,,,,,
PBANKA_1439000,PBANKA_143900,,,,,,,,,
PBANKA_1439100,PBANKA_143910,,,,,,,,,
PBANKA_1439200,PBANKA_143920,,,,,,,,,
PBANKA_1439300,PBANKA_143930,,,,,,,,,
PBANKA_1439400,PBANKA_143940,,,,,,,,,
PBANKA_1439500,PBANKA_143950,,,,,,,,,
PBANKA_1439600,PBANKA_143960,,,,,,,,,
PBANKA_1439700,PBANKA_143970,,,,,,,,,
PBANKA_1439800,PBANKA_143980,,,,,,,,,
PBANKA_1439900,PBANKA_143990,,,,,,,,,
PBANKA_1440000,PBANKA_144000,,,,,,,,,
PBANKA_1440100,PBANKA_144010,,,,,,,,,
PBANKA_1440200,PBANKA_144020,,,,,,,,,
PBANKA_1440300,PBANKA_144030,,,,,,,,,
PBANKA_1440400,PBANKA_144040,,,,,,,,,
PBANKA_1440500,PBANKA_144050,,,,,,,,,
PBANKA_1440600,PBANKA_144060,,,,,,,,,
PBANKA_1440700,PBANKA_144070,,,,,,,,,
PBANKA_1440800,PBANKA_144080,,,,,,,,,
PBANKA_1440900,PBANKA_144090,,,,,,,,,
PBANKA_1441000,PBANKA_144100,,,,,,,,,
PBANKA_1441100,PBANKA_144110,,,,,,,,,
PBANKA_1441200,PBANKA_144120,,,,,,,,,
PBANKA_1441300,PBANKA_144130,,,,,,,,,
PBANKA_1441400,PBANKA_144140,,,,,,,,,
PBANKA_1441500,PBANKA_144150,,,,,,,,,
PBANKA_1441600,PBANKA_144160,,,,,,,,,
PBANKA_1441700,PBANKA_144170,,,,,,,,,
PBANKA_1441800,PBANKA_144180,,,,,,,,,
PBANKA_1441900,PBANKA_144190,,,,,,,,,
PBANKA_1442000,PBANKA_144200,,,,,,,,,
PBANKA_1442100,PBANKA_144210,,,,,,,,,
PBANKA_1442200,PBANKA_144220,,,,,,,,,
PBANKA_1442300,PBANKA_144230,,,,,,,,,
PBANKA_1442400,PBANKA_144240,,,,,,,,,
PBANKA_1442500,PBANKA_144250,,,,,,,,,
PBANKA_1442600,PBANKA_144260,,,,,,,,,
PBANKA_1442700,PBANKA_144270,,,,,,,,,
PBANKA_1442800,PBANKA_144280,,,,,,,,,
PBANKA_1442900,PBANKA_144290,,,,,,,,,
PBANKA_1443000,PBANKA_144300,,,,,,,,,
PBANKA_1443100,PBANKA_144310,,,,,,,,,
PBANKA_1443200,PBANKA_144320,,,,,,,,,
PBANKA_1443300,PBANKA_144330,,,,,,,,,
PBANKA_1443400,PBANKA_144340,,,,,,,,,
PBANKA_1443500,PBANKA_144350,,,,,,,,,
PBANKA_1443600,PBANKA_144360,,,,,,,,,
PBANKA_1443700,PBANKA_144370,,,,,,,,,
PBANKA_1443800,PBANKA_144380,,,,,,,,,
PBANKA_1443900,PBANKA_144390,,,,,,,,,
PBANKA_1444000,PBANKA_144400,,,,,,,,,
PBANKA_1444100,PBANKA_144410,,,,,,,,,
PBANKA_1444200,PBANKA_144420,,,,,,,,,
PBANKA_1444300,PBANKA_144430,,,,,,,,,
PBANKA_1444400,PBANKA_144440,,,,,,,,,
PBANKA_1444500,PBANKA_144450,,,,,,,,,
PBANKA_1444600,PBANKA_144460,,,,,,,,,
PBANKA_1444700,PBANKA_144470,,,,,,,,,
PBANKA_1444800,PBANKA_144480,,,,,,,,,
PBANKA_1444900,PBANKA_144490,,,,,,,,,
PBANKA_1445000,PBANKA_144500,,,,,,,,,
PBANKA_1445100,PBANKA_144510,,,,,,,,,
PBANKA_1445200,PBANKA_144520,,,,,,,,,
PBANKA_1445300,PBANKA_144530,,,,,,,,,
PBANKA_1445400,PBANKA_144540,,,,,,,,,
PBANKA_1445500,PBANKA_144550,,,,,,,,,
PBANKA_1445600,PBANKA_144560,,,,,,,,,
PBANKA_1445700,PBANKA_144570,,,,,,,,,
PBANKA_1445800,PBANKA_144580,,,,,,,,,
PBANKA_1445900,PBANKA_144590,,,,,,,,,
PBANKA_1446000,PBANKA_144600,,,,,,,,,
PBANKA_1446100,PBANKA_144610,,,,,,,,,
PBANKA_1446200,PBANKA_144620,,,,,,,,,
PBANKA_1446300,PBANKA_144630,,,,,,,,,
PBANKA_1446400,PBANKA_144640,,,,,,,,,
PBANKA_1446500,PBANKA_144650,,,,,,,,,
PBANKA_1446600,PBANKA_144660,,,,,,,,,
PBANKA_1446700,PBANKA_144670,,,,,,,,,
PBANKA_1446800,PBANKA_144680,,,,,,,,,
