GeneNew	Type	Domain	Domain2	Val1	Val2	Val3
PF3D7_1217200	InterproscanData_RSRC	SM00360	RRM	862	951	2.10E-10
PF3D7_1217200	InterproscanData_RSRC	SSF54928	53313	496	542	2.00E-13
PF3D7_1217200	InterproscanData_RSRC	SSF54928	53313	700	773	2.00E-13
PF3D7_1217200	InterproscanData_RSRC	SSF54928	53313	373	409	1.10E-12
PF3D7_1217200	InterproscanData_RSRC	SSF54928	53313	44	145	1.10E-12
PF3D7_1217300	InterproscanData_RSRC	SSF52540	53350	617	927	1.10E-54
PF3D7_1217300	InterproscanData_RSRC	SSF52540	53350	396	491	7.80E-30
PF3D7_1217300	InterproscanData_RSRC	SSF52540	53350	548	646	7.80E-30
PF3D7_1217300	InterproscanData_RSRC	TIGR03594	TIGR03594	586	924	2.30E-97
PF3D7_1217300	InterproscanData_RSRC	TIGR00231	TIGR00231	398	537	2.40E-12
PF3D7_1217300	InterproscanData_RSRC	TIGR00231	TIGR00231	658	835	3.60E-18
PF3D7_1217300	InterproscanData_RSRC	PF01926	MMR_HSR1	398	500	7.70E-17
PF3D7_1217300	InterproscanData_RSRC	PF01926	MMR_HSR1	662	786	4.90E-20
PF3D7_1217300	InterproscanData_RSRC	PF14714	KH_dom-like	844	924	1.20E-26
PF3D7_1217600	InterproscanData_RSRC	SSF49785	53078	82	286	2.20E-43
PF3D7_1217600	InterproscanData_RSRC	PS51284	DOC	105	298	2.20E+01
PF3D7_1217600	InterproscanData_RSRC	PF03256	APC10	119	289	4.30E-34
PF3D7_1217800	InterproscanData_RSRC	PF05207	zf-CSL	18	71	4.60E-22
PF3D7_1217800	InterproscanData_RSRC	SSF144217	51433	15	79	1.10E-23
PF3D7_1217800	InterproscanData_RSRC	PS51074	ZF_DPH	16	72	2.20E+01
PF3D7_1217900	InterproscanData_RSRC	PF05903	Peptidase_C97	6	147	3.40E-42
PF3D7_1218000	InterproscanData_RSRC	PS50092	TSP1	242	297	9.90E+00
PF3D7_1218000	InterproscanData_RSRC	SSF82895	40648	244	290	2.20E-09
PF3D7_1218000	InterproscanData_RSRC	SM00209	TSP1	245	297	6.10E-07
PF3D7_1218000	InterproscanData_RSRC	PF00090	TSP_1	246	296	4.90E-05
PF3D7_1218200	InterproscanData_RSRC	PF12295	Symplekin_C	1886	2100	9.50E-51
PF3D7_1218300	InterproscanData_RSRC	SSF49447	38852	452	540	1.60E-69
PF3D7_1218300	InterproscanData_RSRC	SSF49447	38852	363	423	1.60E-69
PF3D7_1218300	InterproscanData_RSRC	SSF49447	38852	247	318	1.60E-69
PF3D7_1218300	InterproscanData_RSRC	SSF49447	38852	572	620	1.60E-69
PF3D7_1218300	InterproscanData_RSRC	PS51072	MHD	257	621	2.90E+01
PF3D7_1218300	InterproscanData_RSRC	SSF64356	52690	1	135	1.70E-29
PF3D7_1218300	InterproscanData_RSRC	PF00928	Adap_comp_sub	247	620	2.10E-64
PF3D7_1218400	InterproscanData_RSRC	PF03151	TPT	329	475	2.90E-16
PF3D7_1218500	InterproscanData_RSRC	PF00350	Dynamin_N	61	199	3.80E-11
PF3D7_1218500	InterproscanData_RSRC	SSF52540	53350	300	358	1.90E-24
PF3D7_1218500	InterproscanData_RSRC	SSF52540	53350	53	245	1.90E-24
PF3D7_1218600	InterproscanData_RSRC	PF05746	DALR_1	476	590	7.00E-28
PF3D7_1218600	InterproscanData_RSRC	PF03485	Arg_tRNA_synt_N	10	94	4.30E-12
PF3D7_1218600	InterproscanData_RSRC	SSF55190	39123	12	105	3.50E-05
PF3D7_1218600	InterproscanData_RSRC	TIGR00456	TIGR00456	8	590	9.50E-120
PF3D7_1218600	InterproscanData_RSRC	SM00836	DALR_1	476	590	1.20E-25
PF3D7_1218600	InterproscanData_RSRC	SSF47323	52383	470	590	2.40E-29
PF3D7_1218600	InterproscanData_RSRC	PF00750	tRNA-synt_1d	125	462	1.70E-81
PF3D7_1218600	InterproscanData_RSRC	SSF52374	53312	127	470	4.30E-82
PF3D7_1218600	InterproscanData_RSRC	SM01016	Arg_tRNA_synt_N	9	94	1.00E-09
PF3D7_1218800	InterproscanData_RSRC	PF13385	Laminin_G_3	101	269	8.50E-14
PF3D7_1218800	InterproscanData_RSRC	SSF49899	53316	46	273	4.80E-19
PF3D7_1218900	InterproscanData_RSRC	PS50896	LISH	11	43	7.60E+00
PF3D7_1218900	InterproscanData_RSRC	SSF50978	49784	366	413	1.90E-07
PF3D7_1218900	InterproscanData_RSRC	SSF50978	49784	272	305	1.90E-07
PF3D7_1218900	InterproscanData_RSRC	SSF50978	49784	508	552	1.90E-07
PF3D7_1218900	InterproscanData_RSRC	SSF50978	49784	442	478	1.90E-07
PF3D7_1218900	InterproscanData_RSRC	SSF50978	49784	205	234	1.90E-07
PF3D7_1218900	InterproscanData_RSRC	SSF50978	49784	445	715	1.50E-14
PF3D7_1219000	InterproscanData_RSRC	SSF101447	44674	2320	2325	6.50E-74
PF3D7_1219000	InterproscanData_RSRC	SSF101447	44674	2409	2786	6.50E-74
PF3D7_1219000	InterproscanData_RSRC	SM00498	FH2	2393	2853	8.60E-18
PF3D7_1219000	InterproscanData_RSRC	PS51444	FH2	2396	2799	4.70E+01
PF3D7_1219000	InterproscanData_RSRC	PF02181	FH2	2407	2773	1.10E-56
PF3D7_1219100	InterproscanData_RSRC	PF00637	Clathrin	933	1031	1.40E-08
PF3D7_1219100	InterproscanData_RSRC	PF00637	Clathrin	1744	1885	9.70E-27
PF3D7_1219100	InterproscanData_RSRC	PF00637	Clathrin	662	759	1.30E-15
PF3D7_1219100	InterproscanData_RSRC	PF00637	Clathrin	1186	1301	1.80E-23
PF3D7_1219100	InterproscanData_RSRC	PF00637	Clathrin	1038	1175	9.50E-27
PF3D7_1219100	InterproscanData_RSRC	PF00637	Clathrin	1448	1586	8.80E-25
PF3D7_1219100	InterproscanData_RSRC	PF00637	Clathrin	1595	1739	3.00E-30
PF3D7_1219100	InterproscanData_RSRC	SSF48371	53212	1094	1410	5.00E-47
PF3D7_1219100	InterproscanData_RSRC	SSF48371	53212	1401	1502	8.60E-13
PF3D7_1219100	InterproscanData_RSRC	SM00299	CLH	1447	1590	3.20E-15
PF3D7_1219100	InterproscanData_RSRC	SM00299	CLH	655	831	1.50E-05
PF3D7_1219100	InterproscanData_RSRC	SM00299	CLH	1186	1330	2.40E-18
PF3D7_1219100	InterproscanData_RSRC	SM00299	CLH	1038	1179	5.60E-19
PF3D7_1219100	InterproscanData_RSRC	SM00299	CLH	1595	1741	1.40E-23
PF3D7_1219100	InterproscanData_RSRC	SM00299	CLH	895	1033	1.90E-02
PF3D7_1219100	InterproscanData_RSRC	SM00299	CLH	1744	1903	2.00E-14
PF3D7_1219100	InterproscanData_RSRC	SSF48371	53212	1011	1130	9.50E-25
PF3D7_1219100	InterproscanData_RSRC	SSF48371	53212	914	984	2.20E-10
PF3D7_1219100	InterproscanData_RSRC	SSF50989	46096	171	368	1.40E-96
PF3D7_1219100	InterproscanData_RSRC	SSF50989	46096	4	138	1.40E-96
PF3D7_1219100	InterproscanData_RSRC	PIRSF002290		1	1992	0.00E+00
PF3D7_1219100	InterproscanData_RSRC	SSF48371	53212	390	553	5.80E-39
PF3D7_1219100	InterproscanData_RSRC	SSF48371	53212	789	883	4.10E-44
PF3D7_1219100	InterproscanData_RSRC	SSF48371	53212	510	610	4.10E-44
PF3D7_1219100	InterproscanData_RSRC	SSF48371	53212	663	759	4.10E-44
PF3D7_1219100	InterproscanData_RSRC	PF01394	Clathrin_propel	184	224	3.40E-06
PF3D7_1219100	InterproscanData_RSRC	SSF48371	53212	1503	1838	5.30E-91
PF3D7_1219200	InterproscanData_RSRC	PF02009	Rifin_STEVOR	28	234	1.70E-43
PF3D7_1219300	InterproscanData_RSRC	PF05424	Duffy_binding	114	314	1.50E-65
PF3D7_1219300	InterproscanData_RSRC	PF05424	Duffy_binding	993	1218	4.70E-21
PF3D7_1219300	InterproscanData_RSRC	PF15447	NTS	13	48	3.50E-15
PF3D7_1219300	InterproscanData_RSRC	PF15445	ATS	1795	2255	0.00E+00
PF3D7_1219300	InterproscanData_RSRC	SSF140924	52122	45	407	1.60E-83
PF3D7_1219300	InterproscanData_RSRC	SSF140924	52122	435	497	1.60E-83
PF3D7_1219300	InterproscanData_RSRC	SSF140924	52122	1460	1678	1.60E-30
PF3D7_1219300	InterproscanData_RSRC	SSF140924	52122	490	740	1.30E-36
PF3D7_1219300	InterproscanData_RSRC	SSF140924	52122	1093	1193	7.30E-77
PF3D7_1219300	InterproscanData_RSRC	SSF140924	52122	990	1052	7.30E-77
PF3D7_1219300	InterproscanData_RSRC	SSF140924	52122	914	930	7.30E-77
PF3D7_1219300	InterproscanData_RSRC	SSF140924	52122	1246	1424	7.30E-77
PF3D7_1219300	InterproscanData_RSRC	PF03011	PFEMP	638	801	6.00E-42
PF3D7_1219300	InterproscanData_RSRC	PF03011	PFEMP	1539	1682	1.70E-26
PF3D7_1219400	InterproscanData_RSRC	SSF140924	52122	450	510	2.50E-67
PF3D7_1219400	InterproscanData_RSRC	SSF140924	52122	384	420	2.50E-67
PF3D7_1219400	InterproscanData_RSRC	SSF140924	52122	312	355	2.50E-67
PF3D7_1219400	InterproscanData_RSRC	SSF140924	52122	63	274	2.50E-67
PF3D7_1219400	InterproscanData_RSRC	SSF140924	52122	845	892	1.70E-15
PF3D7_1219400	InterproscanData_RSRC	SSF140924	52122	1040	1064	1.70E-15
PF3D7_1219400	InterproscanData_RSRC	SSF140924	52122	923	947	1.70E-15
PF3D7_1219400	InterproscanData_RSRC	SSF140924	52122	521	731	5.00E-28
PF3D7_1219400	InterproscanData_RSRC	SSF140924	52122	765	785	5.00E-28
PF3D7_1219400	InterproscanData_RSRC	PF15447	NTS	22	59	1.30E-13
PF3D7_1219400	InterproscanData_RSRC	PF03011	PFEMP	643	791	2.70E-34
PF3D7_1219400	InterproscanData_RSRC	PF05424	Duffy_binding	115	326	1.10E-56
PF3D7_1219500	InterproscanData_RSRC	PF15445	ATS	3	270	8.30E-93
PF3D7_1219600	InterproscanData_RSRC	SSF81653	49471	193	252	1.60E-11
PF3D7_1219600	InterproscanData_RSRC	SSF81653	49471	375	413	1.60E-11
PF3D7_1219600	InterproscanData_RSRC	SSF81660	51938	724	825	5.70E-05
PF3D7_1219600	InterproscanData_RSRC	TIGR01494	TIGR01494	1186	1296	9.50E-23
PF3D7_1219600	InterproscanData_RSRC	PF00122	E1-E2_ATPase	380	526	6.10E-05
PF3D7_1219600	InterproscanData_RSRC	PF00122	E1-E2_ATPase	195	324	4.90E-05
PF3D7_1219600	InterproscanData_RSRC	TIGR01652	TIGR01652	904	1496	0.00E+00
PF3D7_1219600	InterproscanData_RSRC	PF12710	HAD	657	1224	1.80E-10
PF3D7_1219600	InterproscanData_RSRC	SSF81665	49473	417	533	1.70E-41
PF3D7_1219600	InterproscanData_RSRC	SSF81665	49473	1263	1491	1.70E-41
PF3D7_1219600	InterproscanData_RSRC	SSF81665	49473	34	121	1.70E-41
PF3D7_1219600	InterproscanData_RSRC	SSF56784	53041	646	670	4.80E-30
PF3D7_1219600	InterproscanData_RSRC	SSF56784	53041	1188	1258	4.80E-30
PF3D7_1219600	InterproscanData_RSRC	SSF56784	53041	968	1084	4.80E-30
PF3D7_1219700	InterproscanData_RSRC	PF01161	PBP	30	140	6.30E-18
PF3D7_1219700	InterproscanData_RSRC	SSF49777	42907	7	189	1.40E-29
PF3D7_1219900	InterproscanData_RSRC	PF00834	Ribul_P_3_epim	8	207	2.40E-57
PF3D7_1219900	InterproscanData_RSRC	PIRSF001461		1	227	3.60E-75
PF3D7_1219900	InterproscanData_RSRC	SSF51366	53293	5	220	7.40E-62
PF3D7_1220000	InterproscanData_RSRC	PS50103	ZF_C3H1	268	292	9.30E+00
PF3D7_1220100	InterproscanData_RSRC	PF00400	WD40	452	485	5.30E-03
PF3D7_1220100	InterproscanData_RSRC	PF00400	WD40	320	358	6.40E-08
PF3D7_1220100	InterproscanData_RSRC	PF00400	WD40	585	618	8.40E-08
PF3D7_1220100	InterproscanData_RSRC	PF00400	WD40	364	401	3.50E-06
PF3D7_1220100	InterproscanData_RSRC	SSF50978	49784	297	618	1.30E-64
PF3D7_1220100	InterproscanData_RSRC	PS50294	WD_REPEATS_REGION	325	618	3.60E+01
PF3D7_1220100	InterproscanData_RSRC	SM00320	WD40	534	575	8.00E-01
PF3D7_1220100	InterproscanData_RSRC	SM00320	WD40	578	618	9.80E-06
PF3D7_1220100	InterproscanData_RSRC	SM00320	WD40	489	528	1.00E+01
PF3D7_1220100	InterproscanData_RSRC	SM00320	WD40	362	401	1.60E-07
PF3D7_1220100	InterproscanData_RSRC	SM00320	WD40	318	358	1.30E-07
PF3D7_1220100	InterproscanData_RSRC	SM00320	WD40	404	443	7.80E+00
PF3D7_1220100	InterproscanData_RSRC	SM00320	WD40	446	485	1.50E-03
PF3D7_1220100	InterproscanData_RSRC	PS50082	WD_REPEATS_2	325	359	1.30E+01
PF3D7_1220100	InterproscanData_RSRC	PS50082	WD_REPEATS_2	453	485	1.00E+01
PF3D7_1220100	InterproscanData_RSRC	PS50082	WD_REPEATS_2	369	403	1.10E+01
PF3D7_1220100	InterproscanData_RSRC	PS50082	WD_REPEATS_2	585	618	1.10E+01
PF3D7_1220300	InterproscanData_RSRC	SSF50985	45691	2516	2572	2.40E-38
PF3D7_1220300	InterproscanData_RSRC	SSF50985	45691	2245	2459	2.40E-38
PF3D7_1220300	InterproscanData_RSRC	PS50012	RCC1_3	2274	2328	1.20E+01
PF3D7_1220300	InterproscanData_RSRC	PS50096	IQ	1644	1673	6.80E+00
PF3D7_1220300	InterproscanData_RSRC	PS50096	IQ	1773	1799	8.20E+00
PF3D7_1220300	InterproscanData_RSRC	PF13540	RCC1_2	2260	2286	6.70E-09
PF3D7_1220300	InterproscanData_RSRC	PF00612	IQ	1774	1791	1.00E-02
PF3D7_1220300	InterproscanData_RSRC	PF00612	IQ	1705	1723	4.10E-02
PF3D7_1220300	InterproscanData_RSRC	SM00015	IQ	1702	1724	1.40E+01
PF3D7_1220300	InterproscanData_RSRC	SM00015	IQ	1643	1665	3.30E+01
PF3D7_1220300	InterproscanData_RSRC	SM00015	IQ	1770	1792	6.40E-01
PF3D7_1220300	InterproscanData_RSRC	SM00015	IQ	1816	1839	4.70E+01
PF3D7_1220400	InterproscanData_RSRC	PF04677	CwfJ_C_1	285	416	4.10E-13
PF3D7_1220400	InterproscanData_RSRC	PF04676	CwfJ_C_2	429	516	2.00E-05
PF3D7_1220500	InterproscanData_RSRC	PF04034	DUF367	169	294	6.20E-41
PF3D7_1220500	InterproscanData_RSRC	PF04068	RLI	132	165	3.50E-07
PF3D7_1220900	InterproscanData_RSRC	SSF54160	52720	5	56	2.50E-16
PF3D7_1220900	InterproscanData_RSRC	PS50013	CHROMO_2	8	74	1.50E+01
PF3D7_1220900	InterproscanData_RSRC	SM00298	CHROMO	7	63	1.60E-14
PF3D7_1220900	InterproscanData_RSRC	PF00385	Chromo	9	47	3.10E-13
PF3D7_1221000	InterproscanData_RSRC	PS50016	ZF_PHD_2	1196	1249	9.10E+00
PF3D7_1221000	InterproscanData_RSRC	PF00628	PHD	1199	1247	8.80E-07
PF3D7_1221000	InterproscanData_RSRC	SSF82199	48273	1073	1156	1.60E-05
PF3D7_1221000	InterproscanData_RSRC	SSF82199	48273	925	961	1.60E-05
PF3D7_1221000	InterproscanData_RSRC	SSF57903	51161	1186	1248	3.40E-11
PF3D7_1221000	InterproscanData_RSRC	PS50089	ZF_RING_2	1199	1246	9.40E+00
PF3D7_1221000	InterproscanData_RSRC	SM00249	PHD	1198	1247	2.70E-06
PF3D7_1221300	InterproscanData_RSRC	SSF47473	53359	51	120	5.40E-05
PF3D7_1221600	InterproscanData_RSRC	PF00400	WD40	360	391	7.20E-03
PF3D7_1221600	InterproscanData_RSRC	PF00400	WD40	314	349	1.80E-06
PF3D7_1221600	InterproscanData_RSRC	SSF50978	49784	246	457	2.90E-21
PF3D7_1221600	InterproscanData_RSRC	PS50082	WD_REPEATS_2	316	351	1.30E+01
PF3D7_1221600	InterproscanData_RSRC	SM00320	WD40	407	447	1.00E+00
PF3D7_1221600	InterproscanData_RSRC	SM00320	WD40	354	393	6.20E-01
PF3D7_1221600	InterproscanData_RSRC	SM00320	WD40	309	349	8.90E-06
PF3D7_1221600	InterproscanData_RSRC	PS50294	WD_REPEATS_REGION	316	402	1.30E+01
PF3D7_1221700	InterproscanData_RSRC	PF05670	DUF814	771	862	2.30E-19
PF3D7_1221700	InterproscanData_RSRC	PF05833	FbpA	183	480	9.40E-07
PF3D7_1221800	InterproscanData_RSRC	SSF49599	52253	466	550	3.40E-06
PF3D7_1222000	InterproscanData_RSRC	SSF103365	44267	93	259	9.60E-39
PF3D7_1222000	InterproscanData_RSRC	PF01139	RtcB	267	568	1.50E-67
PF3D7_1222000	InterproscanData_RSRC	PF01139	RtcB	96	270	2.40E-34
PF3D7_1222000	InterproscanData_RSRC	SSF103365	44267	326	568	3.70E-67
PF3D7_1222100	InterproscanData_RSRC	SSF63825	48415	330	503	7.90E-17
PF3D7_1222300	InterproscanData_RSRC	SSF110942	43579	639	759	3.90E-26
PF3D7_1222300	InterproscanData_RSRC	SSF55874	53133	72	281	5.10E-68
PF3D7_1222300	InterproscanData_RSRC	SSF54211	52932	332	472	2.40E-79
PF3D7_1222300	InterproscanData_RSRC	SSF54211	52932	503	614	2.40E-79
PF3D7_1222300	InterproscanData_RSRC	PF13589	HATPase_c_3	97	217	2.40E-11
PF3D7_1222300	InterproscanData_RSRC	PIRSF002583		71	789	0.00E+00
PF3D7_1222300	InterproscanData_RSRC	PF00183	HSP90	255	795	0.00E+00
PF3D7_1222300	InterproscanData_RSRC	SM00387	HATPase_c	95	234	1.70E-05
PF3D7_1222400	InterproscanData_RSRC	SSF55729	53292	1304	1418	9.50E-13
PF3D7_1222400	InterproscanData_RSRC	PF00847	AP2	1872	1922	4.00E-14
PF3D7_1222500	InterproscanData_RSRC	TIGR00290	TIGR00290	1	228	1.00E-57
PF3D7_1222500	InterproscanData_RSRC	SSF52402	52923	1	236	4.40E-67
PF3D7_1222500	InterproscanData_RSRC	PF01902	ATP_bind_4	1	227	6.70E-42
PF3D7_1223100	InterproscanData_RSRC	SSF51206	52861	300	421	1.60E-32
PF3D7_1223100	InterproscanData_RSRC	SM00100	cNMP	189	310	1.50E-25
PF3D7_1223100	InterproscanData_RSRC	SM00100	cNMP	312	428	5.80E-26
PF3D7_1223100	InterproscanData_RSRC	SSF51206	52861	171	301	6.20E-32
PF3D7_1223100	InterproscanData_RSRC	PS50042	CNMP_BINDING_3	312	427	3.80E+01
PF3D7_1223100	InterproscanData_RSRC	PIRSF000548		1	438	0.00E+00
PF3D7_1223100	InterproscanData_RSRC	PS50042	CNMP_BINDING_3	189	309	3.50E+01
PF3D7_1223100	InterproscanData_RSRC	PF00027	cNMP_binding	208	293	5.50E-23
PF3D7_1223100	InterproscanData_RSRC	PF00027	cNMP_binding	331	411	8.10E-19
PF3D7_1223200	InterproscanData_RSRC	PF10104	Brr6_like_C_C	188	317	1.00E-38
PF3D7_1223200	InterproscanData_RSRC	SM01042	Brr6_like_C_C	187	320	7.00E-57
PF3D7_1223300	InterproscanData_RSRC	PF03989	DNA_gyraseA_C	1026	1067	9.40E-08
PF3D7_1223300	InterproscanData_RSRC	PF03989	DNA_gyraseA_C	1080	1115	1.70E-05
PF3D7_1223300	InterproscanData_RSRC	PF03989	DNA_gyraseA_C	979	1009	3.20E+00
PF3D7_1223300	InterproscanData_RSRC	PF00521	DNA_topoisoIV	196	666	4.60E-98
PF3D7_1223300	InterproscanData_RSRC	SSF101904	50675	1163	1220	2.90E-37
PF3D7_1223300	InterproscanData_RSRC	SSF101904	50675	916	1117	2.90E-37
PF3D7_1223300	InterproscanData_RSRC	SSF56719	35588	444	674	3.30E-110
PF3D7_1223300	InterproscanData_RSRC	SSF56719	35588	195	416	3.30E-110
PF3D7_1223300	InterproscanData_RSRC	SM00434	TOP4c	175	659	3.20E-92
PF3D7_1223400	InterproscanData_RSRC	SSF81665	49473	1404	1609	4.20E-31
PF3D7_1223400	InterproscanData_RSRC	SSF81665	49473	631	726	4.20E-31
PF3D7_1223400	InterproscanData_RSRC	SSF81665	49473	58	146	4.20E-31
PF3D7_1223400	InterproscanData_RSRC	TIGR01494	TIGR01494	637	765	1.70E-20
PF3D7_1223400	InterproscanData_RSRC	TIGR01494	TIGR01494	1326	1435	6.10E-19
PF3D7_1223400	InterproscanData_RSRC	PF00702	Hydrolase	728	1369	7.00E-11
PF3D7_1223400	InterproscanData_RSRC	PF00122	E1-E2_ATPase	595	702	5.70E-07
PF3D7_1223400	InterproscanData_RSRC	PF00122	E1-E2_ATPase	118	190	1.00E-09
PF3D7_1223400	InterproscanData_RSRC	SSF81653	49471	145	187	6.30E-08
PF3D7_1223400	InterproscanData_RSRC	SSF81660	51938	1069	1228	3.30E-14
PF3D7_1223400	InterproscanData_RSRC	SSF56784	53041	721	744	3.80E-26
PF3D7_1223400	InterproscanData_RSRC	SSF56784	53041	1214	1274	3.80E-26
PF3D7_1223400	InterproscanData_RSRC	SSF56784	53041	1319	1393	3.80E-26
PF3D7_1223700	InterproscanData_RSRC	PF01988	VIT1	45	264	1.20E-62
PF3D7_1223800	InterproscanData_RSRC	PS50920	SOLCAR	88	169	8.20E+00
PF3D7_1223800	InterproscanData_RSRC	PS50920	SOLCAR	222	307	9.50E+00
PF3D7_1223800	InterproscanData_RSRC	PF00153	Mito_carr	92	172	3.00E-07
PF3D7_1223800	InterproscanData_RSRC	PF00153	Mito_carr	13	84	1.40E-06
PF3D7_1223800	InterproscanData_RSRC	PF00153	Mito_carr	223	305	1.90E-11
PF3D7_1223800	InterproscanData_RSRC	PS50920	SOLCAR	2	81	9.40E+00
PF3D7_1223800	InterproscanData_RSRC	SSF103506	48588	12	175	4.30E-36
PF3D7_1223800	InterproscanData_RSRC	SSF103506	48588	222	298	4.30E-36
PF3D7_1223900	InterproscanData_RSRC	SM00739	KOW	55	82	1.80E-06
PF3D7_1223900	InterproscanData_RSRC	TIGR01079	TIGR01079	55	151	5.50E-22
PF3D7_1223900	InterproscanData_RSRC	PF00467	KOW	58	89	4.70E-08
PF3D7_1223900	InterproscanData_RSRC	SSF50104	52975	52	151	1.20E-26
PF3D7_1224300	InterproscanData_RSRC	PS50102	RRM	450	527	1.80E+01
PF3D7_1224300	InterproscanData_RSRC	SM00360	RRM	105	177	2.80E-22
PF3D7_1224300	InterproscanData_RSRC	SM00360	RRM	194	265	2.90E-20
PF3D7_1224300	InterproscanData_RSRC	SM00360	RRM	17	90	1.60E-21
PF3D7_1224300	InterproscanData_RSRC	SM00360	RRM	451	523	1.40E-25
PF3D7_1224300	InterproscanData_RSRC	SSF54928	53313	16	184	1.20E-46
PF3D7_1224300	InterproscanData_RSRC	SSF63570	41463	753	874	1.60E-35
PF3D7_1224300	InterproscanData_RSRC	PS51309	PABC	799	875	2.00E+01
PF3D7_1224300	InterproscanData_RSRC	SSF54928	53313	442	545	2.20E-27
PF3D7_1224300	InterproscanData_RSRC	PS50102	RRM	104	176	1.70E+01
PF3D7_1224300	InterproscanData_RSRC	PS50102	RRM	16	94	1.60E+01
PF3D7_1224300	InterproscanData_RSRC	PS50102	RRM	193	261	1.60E+01
PF3D7_1224300	InterproscanData_RSRC	SM00517	PolyA	811	874	2.10E-30
PF3D7_1224300	InterproscanData_RSRC	PF00658	PABP	801	871	5.80E-30
PF3D7_1224300	InterproscanData_RSRC	PF00076	RRM_1	18	86	7.90E-19
PF3D7_1224300	InterproscanData_RSRC	PF00076	RRM_1	195	257	2.40E-18
PF3D7_1224300	InterproscanData_RSRC	PF00076	RRM_1	106	174	6.30E-19
PF3D7_1224300	InterproscanData_RSRC	PF00076	RRM_1	452	520	3.00E-19
PF3D7_1224300	InterproscanData_RSRC	SSF54928	53313	188	256	4.20E-21
PF3D7_1224300	InterproscanData_RSRC	TIGR01628	TIGR01628	16	872	0.00E+00
PF3D7_1224400	InterproscanData_RSRC	SSF50978	49784	297	594	4.40E-20
PF3D7_1224000	InterproscanData_RSRC	SSF55620	52840	171	375	1.10E-56
PF3D7_1224000	InterproscanData_RSRC	PF01227	GTP_cyclohydroI	207	378	4.40E-52
PF3D7_1224200	InterproscanData_RSRC	SM01041	BRO1	13	397	6.00E-47
PF3D7_1224500	InterproscanData_RSRC	SSF101546	49220	1	157	1.10E-55
PF3D7_1224500	InterproscanData_RSRC	PF04729	ASF1_hist_chap	1	157	9.30E-60
PF3D7_1224500	InterproscanData_RSRC	PIRSF037759		1	273	6.20E-125
PF3D7_1224600	InterproscanData_RSRC	PF01265	Cyto_heme_lyase	11	213	2.30E-69
PF3D7_1224900	InterproscanData_RSRC	SSF54928	53313	13	89	1.30E-21
PF3D7_1224900	InterproscanData_RSRC	PS50102	RRM	14	89	1.50E+01
PF3D7_1224900	InterproscanData_RSRC	SM00360	RRM	15	85	9.20E-14
PF3D7_1224900	InterproscanData_RSRC	PF00076	RRM_1	16	82	5.40E-15
PF3D7_1225100	InterproscanData_RSRC	PF06827	zf-FPG_IleRS	1664	1690	1.30E-04
PF3D7_1225100	InterproscanData_RSRC	PF00133	tRNA-synt_1	848	926	1.50E-14
PF3D7_1225100	InterproscanData_RSRC	PF00133	tRNA-synt_1	371	710	1.70E-21
PF3D7_1225100	InterproscanData_RSRC	PF00133	tRNA-synt_1	251	316	1.70E-15
PF3D7_1225100	InterproscanData_RSRC	PF00133	tRNA-synt_1	1205	1327	6.50E-07
PF3D7_1225100	InterproscanData_RSRC	PF08264	Anticodon_1	1377	1511	8.40E-24
PF3D7_1225100	InterproscanData_RSRC	SSF47323	52383	1340	1599	3.40E-39
PF3D7_1225100	InterproscanData_RSRC	SSF47323	52383	1654	1692	3.40E-39
PF3D7_1225100	InterproscanData_RSRC	SSF50677	49869	569	717	3.70E-19
PF3D7_1225100	InterproscanData_RSRC	SSF52374	53312	1204	1239	7.60E-79
PF3D7_1225100	InterproscanData_RSRC	SSF52374	53312	213	305	7.60E-79
PF3D7_1225100	InterproscanData_RSRC	SSF52374	53312	853	958	7.60E-79
PF3D7_1225100	InterproscanData_RSRC	SSF52374	53312	366	464	7.60E-79
PF3D7_1225100	InterproscanData_RSRC	SSF52374	53312	1088	1121	7.60E-79
PF3D7_1225100	InterproscanData_RSRC	SSF52374	53312	1306	1336	7.60E-79
PF3D7_1225200	InterproscanData_RSRC	PS50934	SWIRM	517	611	1.20E+01
PF3D7_1225200	InterproscanData_RSRC	PS51293	SANT	862	913	1.90E+01
PF3D7_1225200	InterproscanData_RSRC	SSF46689	53366	859	914	1.00E-10
PF3D7_1225200	InterproscanData_RSRC	PF13921	Myb_DNA-bind_6	867	910	1.80E-05
PF3D7_1225200	InterproscanData_RSRC	SM00717	SANT	863	911	2.70E-04
PF3D7_1225300	InterproscanData_RSRC	PF04900	Fcf1	231	296	7.90E-10
PF3D7_1225400	InterproscanData_RSRC	PF08524	rRNA_processing	154	246	2.20E-05
PF3D7_1225500	InterproscanData_RSRC	PF03587	EMG1	208	442	1.20E-54
PF3D7_1225500	InterproscanData_RSRC	SSF75217	50073	193	240	5.20E-46
PF3D7_1225500	InterproscanData_RSRC	SSF75217	50073	268	442	5.20E-46
PF3D7_1225700	InterproscanData_RSRC	SSF48371	53212	1080	1203	1.70E-29
PF3D7_1225700	InterproscanData_RSRC	SSF48371	53212	381	684	1.70E-29
PF3D7_1225700	InterproscanData_RSRC	PF12755	Vac14_Fab1_bd	396	491	1.30E-32
PF3D7_1225700	InterproscanData_RSRC	PF11916	Vac14_Fig4_bd	1170	1346	1.00E-52
